13.11	1020.43	460.44		
28.29	1005.46	436.4		
13.45	1018.7	461.03		
10.98	1019.94	479.08		
26.48	1009.31	435.76		
13.07	1015.22	460.14		
25.56	1017.37	442.2		
22.68	1008.83	447.69		
28.86	1006.65	431.15		
22.7	1014.32	445		
27.89	1001.32	431.59		
13.78	1027.94	467.22		
28.14	1012.16	445.33		
11.8	1013.21	470.57		
10.71	1018.72	473.77		
24.54	1017.42	447.67		
11.54	1014.78	474.29		
29.47	1008.07	437.14		
29.24	1003.12	432.56		
14.51	1009.72	459.14		
22.91	1016.03	446.19		
27.02	1006.38	428.1		
13.49	1030.18	468.46		
30.24	1017.95	435.02		
23.19	1002.38	445.52		
17.73	1003.36	462.69		
18.62	1019.26	455.75		
12.85	1015.89	463.74		
32.33	1011.95	439.79		
25.09	1016.99	443.26		
29.45	1009.3	432.04		
16.91	1013.32	465.86		
14.09	1009.05	465.6		
10.73	1009.35	469.43		
23.2	1003.4	440.75		
8.21	1015.82	481.32		
9.3	1022.64	479.87		
16.97	1005.7	458.59		
23.69	1009.62	438.62		
25.13	1012.38	445.59		
9.86	1015.13	481.87		
11.33	1013.58	475.01		
26.95	1008.53	436.54		
15	1016.28	456.63		
20.76	1015.63	451.69		
14.29	1010.93	463.04		
19.74	1007.68	446.1		
26.68	1009.94	438.67		
14.24	1019.7	466.88		
21.98	1008.42	444.6		
22.75	1015.4	440.26		
8.34	1023.28	483.92		
11.8	1017.18	475.19		
8.81	1023.06	479.24		
30.05	1014.95	434.92		
16.01	1014	454.16		
21.75	1012.42	447.58		
13.94	1021.67	467.9		
29.25	1010.27	426.29		
22.33	1007.8	447.02		
16.43	1005.47	455.85		
11.5	1010.31	476.46		
23.53	1007.53	437.48		
21.86	1014.61	452.77		
6.17	1012.57	491.54		
30.19	1017.22	438.41		
11.67	1019.81	476.1		
15.34	1007.87	464.58		
11.5	1023.91	467.74		
25.53	1010	442.12		
21.27	1014.53	453.34		
28.37	1010.44	425.29		
28.39	1011.74	449.63		
13.78	1025.27	462.88		
14.6	1015.71	464.67		
5.1	1027.17	489.96		
7	1020.27	482.38		
26.3	1009.45	437.95		
30.56	1004.74	429.2		
21.09	1013.03	453.34		
28.21	1010.58	442.47		
15.84	1015.14	462.6		
10.03	1024.57	478.79		
20.37	1012.34	456.11		
21.19	1005.81	450.33		
33.73	1007.21	434.83		
29.87	1015.1	433.43		
19.62	1020.76	456.02		
9.93	1018.08	485.23		
9.43	1013.03	473.57		
14.24	1011.17	469.94		
12.97	1008.69	452.07		
7.6	1021.82	475.32		
8.39	1013.39	480.69		
25.41	1013.12	444.01		
18.43	1020.41	465.17		
10.31	1012.87	480.61		
11.29	1013.39	476.04		
22.61	1003.51	441.76		
29.34	1005.19	428.24		
18.87	1004	444.77		
13.21	1008.58	463.1		
11.3	1018.19	470.5		
29.23	1007.04	431		
27.76	1004.27	430.68		
29.26	1006.6	436.42		
25.72	1016.19	452.33		
23.43	1010.64	440.16		
25.6	1010.18	435.75		
22.3	1008.48	449.74		
27.91	1010.74	430.73		
30.35	1009.55	432.75		
21.78	1007.88	446.79		
7.19	1018.12	486.35		
20.88	1015.66	453.18		
24.19	1015.73	458.31		
9.98	1019.7	480.26		
23.47	1011.89	448.65		
26.35	1012.67	458.41		
29.89	1006.37	435.39		
19.29	1010.49	450.21		
17.48	1018.68	459.59		
25.21	1017.19	445.84		
23.3	1018.17	441.08		
15.42	1009.89	467.33		
21.44	1016.56	444.19		
29.45	1007.96	432.96		
29.69	1002.85	438.09		
15.52	1006.86	467.9		
11.47	1012.68	475.72		
9.77	1027.72	477.51		
22.6	1006.37	435.13		
8.24	1017.99	477.9		
17.01	1019.18	457.26		
19.64	1015.88	467.53		
10.61	1021.08	465.15		
12.04	1014.42	474.28		
29.19	1013.85	444.49		
21.75	1014.15	452.84		
23.66	1008.5	435.38		
27.05	1003.88	433.57		
29.63	1009.04	435.27		
18.2	1005.35	468.49		
32.22	1009.9	433.07		
26.88	1004.85	430.63		
29.05	1013.29	440.74		
8.9	1026.31	474.49		
18.93	1005.72	449.74		
27.49	1010.09	436.73		
23.1	1006.53	434.58		
11.22	1017.24	473.93		
31.97	1007.03	435.99		
13.32	1009.45	466.83		
31.68	1005.29	427.22		
23.69	1013.39	444.07		
13.83	1020.11	469.57		
18.32	1015.18	459.89		
11.05	1024.91	479.59		
22.03	1007.21	440.92		
10.23	1020.45	480.87		
23.92	1009.93	441.9		
29.38	1011.35	430.2		
17.35	1014.62	465.16		
9.81	1021.19	471.32		
4.97	1020.91	485.43		
5.15	1012.27	495.35		
21.54	1010.85	449.12		
7.94	1006.22	480.53		
18.77	1014.89	457.07		
21.69	1010.7	443.67		
10.07	1023.44	477.52		
13.83	1012.52	472.95		
10.45	1003.92	472.54		
11.56	1015.85	469.17		
23.64	1011.09	435.21		
10.48	1004.81	477.78		
13.09	1012.86	475.89		
10.67	1017.75	483.9		
12.57	1016.53	476.2		
14.45	1015.47	462.16		
14.22	1011.24	471.05		
6.97	1010.6	484.71		
20.61	1015.43	446.34		
14.67	1007.21	469.02		
29.06	1004.23	432.12		
14.38	1015.51	467.28		
32.51	1013.29	429.66		
11.79	1013.16	469.49		
8.65	1023.23	485.87		
9.75	1026	481.95		
9.11	1031.1	479.03		
23.39	1010.99	434.5		
14.3	1015.16	464.9		
17.49	1020.02	452.71		
31.1	1010.84	429.74		
19.77	1020.67	457.09		
28.61	1011.61	446.77		
13.52	1014.46	460.76		
13.52	1008.31	471.95		
17.57	1014.09	453.29		
28.18	1016.34	441.61		
14.29	1017.01	464.73		
18.12	1016.91	464.68		
31.27	1003.72	430.59		
26.24	1014.19	438.01		
7.44	1021.84	479.08		
29.78	1009.28	436.39		
23.37	1016.25	447.07		
10.62	1011.9	479.91		
5.84	1013.88	489.05		
14.51	1016.46	463.17		
11.31	1001.18	471.26		
11.25	1011.64	480.49		
9.18	1025.41	473.78		
19.82	1016.76	455.5		
24.77	1013.78	446.27		
9.66	1021.21	482.2		
21.96	1016.72	452.48		
18.59	1011.92	464.48		
24.75	1015.29	438.1		
24.37	1012.77	445.6		
29.6	1010.37	442.43		
25.32	1011.56	436.67		
16.15	1016.54	466.56		
15.74	1019.65	457.29		
5.97	1029.65	487.03		
15.84	1026.45	464.93		
14.84	1019.28	466		
12.25	1017.44	469.52		
27.38	1011.18	428.88		
8.76	1018.49	474.3		
15.54	1009.69	461.06		
18.71	1014.09	465.57		
13.06	1012.3	467.67		
12.72	1016.02	466.99		
19.83	1013.73	463.72		
27.23	1004.03	443.78		
24.27	1005.43	445.23		
11.8	1017.13	464.43		
6.76	1028.31	484.36		
25.99	1012.5	442.16		
16.3	1004.64	464.11		
16.5	1018.35	462.48		
10.59	1009.59	477.49		
26.05	1012.78	437.04		
19.5	1003.8	457.09		
22.21	1012.22	450.6		
17.86	1023.25	465.78		
29.96	1010.15	427.1		
19.08	1020.14	459.81		
23.59	1006.64	447.36		
3.38	1011	488.92		
26.39	1012.96	433.36		
8.99	1021.99	483.35		
10.91	1026.57	469.53		
13.08	1012.27	476.96		
23.95	1017.5	440.75		
15.64	1024.51	462.55		
18.78	1012.05	448.04		
20.65	1016.22	455.24		
4.96	1011.8	494.75		
23.51	1012.55	444.58		
5.99	1011.56	484.82		
23.65	1019.6	442.9		
5.17	1009.68	485.46		
26.38	1012.82	457.81		
6.02	1013.85	481.92		
23.2	1009.63	443.23		
8.57	1000.91	474.29		
30.72	1009.98	430.46		
21.52	1013.56	455.71		
22.93	1011.25	438.34		
5.71	1003.24	485.83		
18.62	1017.76	452.82		
27.88	1007.68	435.04		
22.32	1016.82	451.21		
14.55	1028.41	465.81		
17.83	1025.04	458.42		
9.68	1026.09	470.22		
19.41	1020.84	449.24		
13.22	1023.84	471.43		
12.24	1023.74	473.26		
19.21	1011.7	452.82		
29.74	1008.1	432.69		
23.28	1017.91	444.13		
8.02	1029.8	467.21		
22.47	1002.33	445.98		
27.51	1002.42	436.91		
17.51	1009.05	455.01		
23.22	1002.47	437.11		
11.73	1020.68	477.06		
21.19	1006.65	441.71		
5.48	1019.63	495.76		
24.26	1011.33	445.63		
12.32	1012.88	464.72		
31.26	1005.94	438.03		
32.09	1003.47	434.78		
24.98	1015.63	444.67		
27.48	1012.2	452.24		
21.04	1014.19	450.92		
27.75	1006.65	436.53		
22.79	1005.75	435.53		
24.22	1013.23	440.01		
27.06	1008.72	443.1		
29.25	1007.18	427.49		
26.86	1012.99	436.25		
29.64	1009.99	440.74		
19.92	1015.02	443.54		
18.5	1010.82	459.42		
23.71	1009.76	439.66		
14.39	1023.55	464.15		
19.3	1020.55	459.1		
24.65	1014.76	455.68		
13.5	1015.33	469.08		
9.82	1007.71	478.02		
18.4	1017.36	456.8		
28.12	1009.18	441.13		
17.15	1017.05	463.88		
30.69	1006.14	430.45		
28.82	1014.24	449.18		
21.3	1010.92	447.89		
30.58	1010.4	431.59		
21.17	1009.36	447.5		
9.87	1033.04	475.58		
22.18	1016.77	453.24		
24.39	1012.59	446.4		
10.73	1025.1	476.81		
9.38	1019.29	474.1		
20.27	1016.66	450.71		
24.82	1006.4	433.62		
16.55	1011.45	465.14		
20.73	1019.08	445.18		
9.51	1015.3	474.12		
8.63	1016.08	483.91		
6.48	1010.55	486.68		
14.95	1022.43	464.98		
5.76	1010.83	481.4		
10.94	1021.81	479.2		
15.87	1005.85	463.86		
12.42	1012.76	472.3		
29.12	1001.31	446.51		
29.12	1005.93	437.71		
19.08	1001.96	458.94		
31.06	1007.62	437.91		
5.72	1009.96	490.76		
26.52	1013.4	439.66		
13.84	1007.58	463.27		
13.03	1016.68	473.99		
25.94	1012.83	433.38		
16.64	1015.13	459.01		
14.13	1016.05	471.44		
13.65	1012.97	471.91		
14.5	1028.2	465.15		
19.8	1008.25	446.66		
25.2	1009.78	438.15		
20.66	1008.81	447.14		
12.07	1025.53	472.32		
25.64	1010.16	441.68		
23.33	1009.33	440.04		
29.41	1009.82	444.82		
16.6	1014.5	457.26		
27.53	1009.13	428.83		
20.62	1009.93	449.07		
26.02	1009.38	435.21		
12.75	1017.59	471.03		
12.87	1012.47	465.56		
25.77	1019.86	442.83		
14.84	1017.26	460.3		
7.41	1023.07	474.25		
8.87	1033.3	477.97		
9.69	1019.1	472.16		
16.17	1014.22	456.08		
26.24	1014.9	452.41		
13.78	1011.31	463.71		
26.3	1006.26	433.72		
17.37	1016	456.4		
23.6	1015.41	448.43		
8.3	1020.63	481.6		
18.86	1001.16	457.07		
22.12	1019.8	451		
28.41	1018.48	440.28		
29.42	1002.26	437.47		
18.61	1004.07	443.57		
27.57	1004.91	426.6		
12.83	1013.12	470.87		
9.64	1012.9	478.37		
19.13	1013.32	453.92		
15.92	1020.79	470.22		
24.64	1011.37	434.54		
27.62	1013.11	442.89		
8.9	1013.29	479.03		
9.55	1020.5	476.06		
10.57	1022.62	473.88		
19.8	1010.84	451.75		
25.63	1012.68	439.2		
24.7	1015.58	439.7		
15.26	1013.68	463.6		
20.06	1004.21	447.47		
19.84	1013.23	447.92		
11.49	1020.44	471.08		
23.74	1007.99	437.55		
22.62	1012.36	448.27		
29.53	998.47	431.69		
21.32	1016.57	449.09		
20.3	1015.93	448.79		
16.97	1025.21	460.21		
12.07	1013.54	479.28		
7.46	1032.67	483.11		
19.2	1011.46	450.75		
28.64	1010.43	437.97		
13.56	1008.53	459.76		
17.4	1020.5	457.75		
14.08	1015.48	469.33		
27.11	1009.74	433.28		
20.92	1010.23	444.64		
16.18	1021.3	463.1		
15.57	1022.01	460.91		
10.37	1023.95	479.35		
19.6	1017.65	449.23		
9.22	1021.83	474.51		
27.76	1007.81	435.02		
28.68	1009.43	435.45		
20.95	1013.3	452.38		
9.06	1019.73	480.41		
9.21	1019.54	478.96		
13.65	1026.58	468.87		
31.79	1007.89	434.01		
14.32	1013.85	466.36		
26.28	1011.44	435.28		
7.69	1014.51	486.46		
14.44	1015.51	468.19		
9.19	1022.14	468.37		
13.35	1019.17	474.19		
23.04	1009.52	440.32		
4.83	1015.35	485.32		
17.29	1014.38	464.27		
8.73	1013.66	479.25		
26.21	1007	430.4		
23.72	1016.65	447.49		
29.27	1006.85	438.23		
10.4	1025.46	492.09		
12.19	1015.13	475.36		
20.4	1016.68	452.56		
34.3	1015.98	427.84		
27.56	1010.8	433.95		
30.9	1008.48	435.27		
14.85	1014.04	454.62		
16.42	1020.36	472.17		
16.45	1015.96	452.42		
10.14	1003.19	472.17		
9.53	1018.01	481.83		
17.01	1021.83	458.78		
23.94	1022.47	447.5		
15.95	1019.04	463.4		
11.15	1022.67	473.57		
25.56	1009.07	433.72		
27.16	1011.2	431.85		
26.71	1012.13	433.47		
29.56	1007.45	432.84		
31.19	1007.29	436.6		
6.86	1020.12	490.23		
12.36	1020.58	477.16		
32.82	1010.44	441.06		
25.3	1007.22	440.86		
8.71	1033.08	477.94		
13.34	1026.56	474.47		
14.2	1012.18	470.67		
23.74	1013.7	447.31		
16.9	1018.14	466.8		
28.54	1007.4	430.91		
30.15	1007.2	434.75		
14.33	1010.82	469.52		
25.57	1008.88	438.9		
30.55	1010.51	429.56		
28.04	1013.53	432.92		
26.39	1005.68	442.87		
15.3	1022.57	466.59		
6.03	1028.04	479.61		
13.49	1019.12	471.08		
27.67	1016.51	433.37		
24.19	1018.8	443.92		
24.44	1016.74	443.5		
29.86	1017.37	439.89		
30.2	1008.9	434.66		
7.99	1021.95	487.57		
9.93	1013.76	464.64		
11.03	1017.26	470.92		
22.34	1014.37	444.39		
25.33	1002.54	442.48		
18.87	1005.25	449.61		
25.97	1009.43	435.02		
16.58	1021.81	458.67		
14.35	1016.63	461.74		
25.06	1008.09	438.31		
13.85	1011.68	462.38		
16.09	1019.39	460.56		
26.34	1013.37	439.22		
23.01	1009.71	444.64		
26.39	999.8	430.34		
31.32	1008.37	430.46		
16.64	1009.02	456.79		
13.42	994.17	468.82		
20.06	1008.79	448.51		
14.8	1014.67	470.77		
12.59	1025.79	465.74		
26.7	1005.31	430.21		
19.78	1008.62	449.23		
15.17	1021.91	461.89		
21.71	1010.97	445.72		
19.09	1013.36	466.13		
19.76	1008.38	448.71		
14.68	998.43	469.25		
21.3	1013.04	450.56		
16.73	1008.94	464.46		
12.26	1014.87	471.13		
14.77	1010.92	461.52		
18.26	1012.04	451.09		
27.1	1005.43	431.51		
14.72	1009.65	469.8		
26.3	1012.05	442.28		
16.48	1011.84	458.67		
17.99	1016.13	462.4		
20.34	1015.18	453.54		
25.53	1019.81	444.38		
31.59	1003.39	440.52		
30.8	1007.68	433.62		
10.75	1023.68	481.96		
19.3	1008.89	452.75		
4.71	1026.4	481.28		
23.1	1020.28	439.03		
32.63	1005.64	435.75		
26.63	1009.72	436.03		
24.35	1011.03	445.6		
15.11	1020.27	462.65		
29.1	1005.87	438.66		
21.24	1008.54	447.32		
6.16	1004.85	484.55		
7.36	1024.9	476.8		
10.44	1023.99	480.34		
26.76	1010.53	440.63		
16.79	1014.27	459.48		
10.76	1025.98	490.78		
6.07	1019.25	483.56		
27.33	1012.26	429.38		
27.15	1013.49	440.27		
22.35	1011.34	445.34		
21.82	1013.86	447.43		
21.11	1004.37	439.91		
19.95	1016.11	459.27		
7.45	1017.88	478.89		
15.36	1012.41	466.7		
15.65	1021.39	463.5		
25.31	1015.04	436.21		
25.88	1011.95	443.94		
24.6	1012.87	439.63		
22.58	1013.21	460.95		
19.69	1015.99	448.69		
25.85	1006.24	444.63		
10.06	1005.49	473.51		
18.59	1008.56	462.56		
18.27	1011.07	451.76		
8.85	1025.68	491.81		
30.04	1011.04	429.52		
26.06	1007.59	437.9		
14.8	1003.18	467.54		
23.93	1015.35	449.97		
23.72	1003.61	436.62		
11.44	1023.37	477.68		
20.28	1016.04	447.26		
27.9	1011.8	439.76		
24.74	1015.23	437.49		
14.8	1018.29	455.14		
8.22	1021.76	485.5		
27.56	1016.81	444.1		
32.07	1006.91	432.33		
9.53	1008.87	471.23		
13.61	1017.93	463.89		
22.2	1009.2	445.54		
21.36	1007.99	446.09		
23.25	1017.82	445.12		
23.5	1018.29	443.31		
8.46	1015.14	484.16		
8.19	1019.86	477.76		
30.67	1008.36	430.28		
32.48	1010.39	446.48		
8.99	1028.11	481.03		
13.77	1007.41	466.07		
19.05	1013.2	447.47		
21.19	1019.83	455.93		
10.12	1021.15	479.62		
24.93	1014.28	455.06		
8.47	1019.87	475.06		
24.52	1012.59	438.89		
28.55	1003.38	432.7		
20.58	1011.89	452.6		
18.31	1010.46	451.75		
27.18	1008.16	430.66		
4.43	1019.04	491.9		
26.02	1010.04	439.82		
15.75	1015.91	460.73		
22.99	1015.14	449.7		
25.52	1013.88	439.42		
27.04	1013.33	439.84		
6.42	1025.58	485.86		
17.04	1011.81	458.1		
10.79	1012.89	479.92		
20.41	1019.94	458.29		
7.36	1017.29	489.45		
28.08	1012.17	434		
24.74	1010.69	431.24		
28.32	1003.26	439.5		
16.71	1019.48	467.46		
30.7	1010	429.27		
18.42	1016.95	452.1		
10.62	999.83	472.41		
22.18	1002.75	442.14		
22.38	1003.56	441		
13.94	1020.76	463.07		
21.24	1017.99	445.71		
6.76	1017.11	483.16		
26.73	1010.75	440.45		
7.24	1020.6	481.83		
10.84	1015.53	467.6		
19.32	1004.29	450.88		
29	1001.22	425.5		
23.38	1013.95	451.87		
31.17	1010.51	428.94		
26.17	1002.59	439.86		
30.9	1011.21	433.44		
24.92	1015.12	438.23		
32.77	1007.68	436.95		
14.37	1021.67	470.19		
8.36	1011.6	484.66		
31.45	1007.56	430.81		
31.6	1010.05	433.37		
17.9	1014.17	453.02		
20.35	1012.6	453.5		
16.21	995.88	463.09		
19.36	1016.25	464.56		
21.04	1017.22	452.12		
14.05	1015.66	470.9		
23.48	1021.08	450.89		
21.91	1009.85	445.04		
24.42	1011.49	444.72		
14.26	1022.07	460.38		
21.38	1013.05	446.8		
15.71	1018.34	465.05		
5.78	1016.55	484.13		
6.77	1017.01	488.27		
23.84	1013.85	447.09		
21.17	1017.16	452.02		
19.94	1014.16	455.55		
8.73	1029.41	480.99		
16.39	1012.96	467.68		
15.28	1016.65	458.76		
22.05	1009.06	437.9		
18.63	1011.37	450.29		
15	1015.57	468.72		
